Longitude,Latitude,Heading,Speed
118.8171224,31.8925876,-100.32391799999999,0.0
118.8171119,31.892586,-100.69744200000002,3.1372741516179583
118.8171014,31.8925844,-101.47744800000004,4.431621189887467
118.8170909,31.8925825,-103.91633999999999,4.556633708074674
118.8170807,31.8925801,-108.11299200000002,5.147644848562625
118.8170708,31.8925769,-113.50711800000002,5.669523823456603
118.8170613,31.8925729,-119.35167000000001,6.12251015335986
118.8170522,31.8925681,-125.87735400000003,6.179122314104659
118.817044,31.8925624,-132.53487,6.309035503259438
118.8170365,31.892556,-139.115484,6.446384516589473
118.8170299,31.8925488,-145.838916,6.362511068381368
118.8170243,31.8925411,-152.386572,6.194209734981162
118.8170198,31.8925328,-159.06606000000002,5.934173422844943
118.8170165,31.8925241,-165.64667400000002,5.817054739532835
118.8170144,31.8925151,-172.073484,5.910021057672557
118.8170134,31.8925061,-177.06112800000002,5.970583602173477
118.8170132,31.8924969,179.70922199999995,5.983702926957608
118.8170134,31.8924877,178.47879,6.172073713985547
118.8170136,31.8924785,178.29202799999996,7.018928386490342
118.817014,31.8924694,177.91850399999998,7.656852656289367
118.8170144,31.8924602,177.21539999999993,7.914900141808826
118.8170149,31.8924511,176.45736599999998,7.831244932530736
118.8170157,31.892442,175.75426199999993,7.872282281124944
118.8170165,31.8924329,175.32580799999994,7.848789851040175
118.8170175,31.8924238,175.23791999999992,7.586005037883256
118.8170184,31.8924147,175.33679399999994,7.572560536672896
118.8170191,31.8924056,175.47961199999997,7.484622643836304
118.8170199,31.8923965,175.644402,7.277824163531591
118.8170208,31.8923875,175.79820599999994,7.170098358395564
118.8170214,31.8923784,175.95200999999997,7.20680039513782
118.8170218,31.8923692,176.1607439999999,7.1941875800503565
118.8170222,31.8923601,176.38046399999996,7.16821662614848
118.8170227,31.892351,176.61117000000002,6.927453115994703
118.8170232,31.8923419,176.89680599999997,6.698575522824962
118.8170237,31.8923328,177.39117599999997,6.6492445557106565
118.8170241,31.8923237,178.47879,6.479676836581247
118.8170242,31.8923145,-179.90650200000002,6.345816112302453
118.8170238,31.8923053,-177.42366600000003,6.438349039949175
118.817023,31.8922963,-174.17181000000002,6.112211928651997
118.8170216,31.8922872,-170.755164,6.025280416015359
118.8170195,31.8922782,-166.63541400000003,5.9403419608524475
118.8170166,31.8922694,-160.83480600000001,5.6791859565669665
118.8170124,31.892261,-153.584046,5.453713609398813
118.817007,31.8922531,-145.86088800000002,5.214148199088736
118.8170004,31.8922459,-138.08280000000002,4.967076026495566
118.8169928,31.8922395,-130.348656,4.724329926987987
118.8169841,31.8922341,-122.50465200000002,5.471777564898261
118.8169748,31.8922298,-114.33106800000002,5.226771826963257
118.8169647,31.8922267,-105.82790400000002,5.1438159635460154
118.8169543,31.8922249,-97.26981,4.999278133367707
118.8169437,31.8922244,-88.79960400000004,5.412973320178374
118.8169331,31.8922251,-80.57109000000003,5.326608648681098
118.8169227,31.8922274,-71.55158400000005,4.716632289497912
118.816913,31.892231,-61.345590000000016,4.933785027904494
118.8169041,31.8922362,-50.89790400000004,5.020271273674984
118.8168965,31.8922425,-40.647966,4.4392730491219625
118.8168904,31.8922499,-30.387042000000008,3.3497417419428763
118.8168859,31.8922581,-21.752046000000007,3.507359970256815
118.8168824,31.8922668,-16.259046000000012,5.6210612313174915
118.8168798,31.8922756,-12.886344000000008,6.3354545522431325
118.8168776,31.8922845,-10.458438000000001,6.4273164336657045
118.8168758,31.8922934,-9.041244000000006,7.143322882229231
118.8168742,31.8923025,-8.33814000000001,7.898188464846841
118.8168727,31.8923115,-7.975602000000038,8.541169931690195
118.8168712,31.8923206,-7.371372000000008,9.136019567248475
118.81687,31.8923296,-6.50347800000003,9.523866184290998
118.8168688,31.8923386,-5.613612000000046,9.798463761268998
