Longitude,Latitude,Heading,Speed
118.8171247,31.8925943,-93.58950000000004,0.0
118.8171141,31.8925937,-94.25964600000003,3.2784402261431027
118.8171035,31.892593,-94.44640800000002,4.368141529919285
118.8170928,31.8925923,-94.07288400000004,5.25992603753406
118.8170821,31.8925918,-93.05118600000003,5.948786315202465
118.8170714,31.8925914,-91.260468,6.072079479581255
118.8170608,31.8925914,-89.19510000000002,5.21518539384867
118.8170502,31.8925917,-87.14071799999999,5.299075834547715
118.8170395,31.8925923,-84.72379800000004,6.434816179216952
118.817029,31.8925934,-81.24123600000001,6.685775403116177
118.8170185,31.8925951,-76.33049400000004,6.9834874656712
118.8170084,31.8925978,-69.49720200000002,6.650400829644054
118.8169987,31.8926016,-60.774317999999994,6.030929755836217
118.8169898,31.8926068,-51.41424600000005,5.8587887704064645
118.816982,31.8926131,-41.70262200000002,5.736140032842158
118.8169756,31.8926204,-31.705362000000036,5.701004148859105
118.8169709,31.8926286,-22.191485999999998,6.06355035475214
118.8169675,31.8926373,-14.567202000000009,6.4676364950897325
118.8169653,31.8926462,-8.843496000000016,6.725235997442427
118.8169641,31.8926553,-4.965438000000006,7.036218764994598
118.8169633,31.8926643,-3.7569780000000037,7.24792524179735
118.8169626,31.8926733,-4.547970000000021,7.200486308630537
118.8169617,31.8926824,-4.778676000000019,7.0034005984554
118.8169608,31.8926914,-4.965438000000006,6.871982688324335
118.81696,31.8927004,-5.163186000000053,6.786269691480151
118.816959,31.8927094,-5.437836000000004,6.799231881018855
118.816958,31.8927184,-5.756430000000023,6.83607667964806
118.8169569,31.8927274,-5.9981220000000235,6.82954953149753
118.8169558,31.8927365,-6.228828000000021,6.874458076125076
118.8169547,31.8927456,-6.437562000000014,6.889890316604204
118.8169535,31.8927547,-6.602351999999996,6.90211585976162
118.8169523,31.8927638,-6.756156000000033,6.9032433601508645
118.8169511,31.8927728,-6.909960000000012,6.975090773043788
118.8169498,31.8927819,-7.041792000000044,7.054059345274395
118.8169484,31.8927909,-7.195596000000023,7.138602311954773
118.8169471,31.8928,-7.294470000000047,7.179551342806121
118.8169457,31.892809,-7.283484000000044,7.337614507530557
118.8169444,31.892818,-7.118694000000005,7.368921509274787
118.8169431,31.892827,-6.909960000000012,7.49762876800924
118.8169419,31.8928361,-6.723198000000025,7.624003650716807
118.8169407,31.8928451,-6.525450000000035,7.692655028681688
118.8169395,31.8928541,-6.338688000000047,7.661534210737724
118.8169384,31.8928632,-6.1079820000000495,7.495902768517688
118.8169373,31.8928722,-5.910234000000003,7.29073687060385
118.8169363,31.8928812,-5.679528000000005,7.051414159414348
118.8169352,31.8928903,-5.437836000000004,6.888752760018652
118.8169343,31.8928993,-5.174171999999999,6.789187976698049
118.8169334,31.8929083,-4.921494000000052,6.709688013286123
118.8169325,31.8929173,-4.5809280000000285,6.719056077651576
118.8169317,31.8929263,-4.130502000000035,6.77759478872992
118.8169309,31.8929353,-3.603174000000024,6.751322013026044
118.8169303,31.8929445,-3.0868320000000153,6.838009650817913
118.8169298,31.8929536,-2.3397840000000087,6.854216784857927
118.8169295,31.8929627,-1.1752680000000169,6.839205183209816
118.8169294,31.8929718,0.2968559999999911,6.915665442909109
118.8169296,31.892981,1.747007999999994,6.773152628515797
118.8169299,31.8929901,2.8346219999999676,6.448670676544703
118.8169304,31.8929992,2.955467999999996,6.493765605768375
118.8169308,31.8930083,2.0765879999999584,6.555005718770167
118.816931,31.8930174,-0.9116040000000112,6.387144792929119
118.8169303,31.8930265,-6.283758000000034,6.291144227991448
118.8169286,31.8930356,-14.09480400000001,5.940280017026896
118.8169252,31.8930442,-23.421918000000005,5.648369480104847
118.8169201,31.8930523,-34.858344000000045,5.267125031155624
118.8169131,31.8930591,-48.29422200000005,5.243031455833978
118.8169043,31.8930643,-61.73009999999999,5.327950844436338
118.8168944,31.8930677,-75.176964,5.390637355880942
118.8168839,31.893069,-88.79960400000004,5.392334692652408
118.8168732,31.8930681,-102.07069200000001,5.625628238324491
118.8168632,31.8930651,-115.70431800000003,5.2848787601548475
118.8168541,31.8930604,-128.50300800000002,5.442078803533765
118.8168466,31.893054,-140.88423,5.637238864332356
118.8168408,31.8930464,-152.298684,5.905489359385891
118.8168367,31.893038,-161.307204,6.182405201971593
118.8168337,31.8930293,-168.77768400000002,6.37519812836271
118.8168324,31.8930203,-174.127866,6.705747968144806
118.8168316,31.8930112,-176.80845000000002,6.913640068425923
118.8168311,31.8930021,-177.64338600000002,7.099623772967217
118.8168309,31.8929929,-179.50002,7.159792681001262
118.8168309,31.8929838,178.54470600000002,6.842602883297864
118.8168313,31.8929746,177.84160199999997,6.6056985360012614
118.8168317,31.8929655,177.75371399999995,6.514901765691503
118.8168322,31.8929564,177.49005,6.892600283201633
118.8168327,31.8929473,177.38018999999997,7.145136174114717
118.8168333,31.8929381,177.20441399999993,7.257688909758698
118.8168339,31.892929,177.039624,7.266920681030937
118.8168344,31.8929199,176.90779199999997,7.20284232082391
118.816835,31.8929107,176.78694599999994,7.224273562620949
118.8168357,31.8929016,176.69905799999992,7.391315177334787
118.8168364,31.8928926,176.62215600000002,7.523683128535022
118.8168371,31.8928835,176.55624,7.591579011980623
118.8168378,31.8928745,176.490324,7.7231509029511525
118.8168384,31.8928653,176.45736599999998,7.743164473741437
118.816839,31.8928562,176.40243599999997,7.953398730359334
118.8168396,31.892847,176.36947799999996,8.151144186742226
118.8168403,31.8928379,176.32553399999995,8.330092575281991
118.816841,31.8928289,176.27060399999993,8.560946051735616
118.8168417,31.8928199,176.21567399999992,8.803569857976656
118.8168424,31.8928109,176.1717299999999,8.989930702692067
118.8168431,31.8928018,176.1168,9.145604021491808
118.8168438,31.8927928,176.06187,9.104756028884262
118.8168445,31.8927837,176.00694,8.87006611568603
118.8168453,31.8927746,175.93003799999997,8.654768801550668
118.8168461,31.8927655,175.86412199999995,8.52011013989887
118.8168469,31.8927565,175.80919199999994,8.48957092009364
118.8168477,31.8927475,175.75426199999993,8.466859537877493
118.8168485,31.8927384,175.71031799999992,8.433989883636672
118.8168493,31.8927293,175.66637400000002,8.446573758794596
118.8168501,31.8927202,175.633416,8.523258284095343
118.8168509,31.892711,175.600458,8.511493408946304
118.8168518,31.892702,175.556514,8.57899472044224
118.8168526,31.892693,175.51256999999998,8.625518499847491
118.8168534,31.8926839,175.46862599999997,8.668191722134493
118.8168543,31.8926749,175.42468199999996,8.867171563957756
118.8168551,31.8926659,175.36975199999995,8.988416017376334
118.816856,31.8926568,175.31482199999994,9.10252960576375
118.8168568,31.8926478,175.28186399999993,9.254714911204221
118.8168577,31.8926388,175.28186399999993,9.332736560218517
118.8168586,31.8926296,175.25989199999992,9.407193599842099
118.8168595,31.8926206,175.28186399999993,9.457428725535447
118.8168604,31.8926116,175.31482199999994,9.464025440415917
