Longitude,Latitude,Heading,Speed
118.8171015,31.892559,-97.731222,0.0
118.8170911,31.8925571,-99.10447200000004,3.675085361763339
118.8170806,31.8925554,-101.64223800000002,4.392709147812556
118.8170701,31.8925534,-105.531282,5.2070588902776755
118.8170599,31.8925506,-110.29920600000003,5.944091229120397
118.8170501,31.8925471,-115.10008800000003,6.528504132724187
118.8170406,31.8925429,-120.043788,6.693224286882021
118.8170315,31.8925381,-125.04241800000003,6.7812611742735935
118.8170231,31.8925326,-129.986118,6.821962793741891
118.8170152,31.8925265,-135.31432800000002,6.6845373158083765
118.8170081,31.8925198,-140.75239800000003,6.677590936453435
118.8170017,31.8925125,-146.300328,6.609457631587349
118.8169962,31.8925047,-151.90318800000003,6.541573761432979
118.8169917,31.8924965,-157.681824,6.386873101247059
118.8169881,31.892488,-163.29567,6.442129953946313
118.8169854,31.8924791,-168.931488,6.514804203304309
118.8169839,31.8924701,-174.468432,6.631096094385519
118.8169832,31.892461,-179.33523000000002,6.609767725000226
118.8169834,31.8924518,176.80891799999995,6.763525525667723
118.8169842,31.8924427,174.150306,6.885199485707715
118.8169854,31.8924337,172.10690999999997,6.953200358320504
118.816987,31.8924246,171.11816999999996,6.923343346988698
118.8169887,31.8924155,170.34915,6.915804554154108
118.8169905,31.8924066,169.56914399999994,6.896664470171421
118.8169925,31.8923977,168.77815199999998,6.9538512194105
118.8169946,31.8923887,168.12997799999994,6.919555388179304
118.8169968,31.8923798,167.98716000000002,6.947866002874246
118.816999,31.8923708,167.943216,6.96931246462173
118.8170012,31.8923618,167.954202,7.0101149660772295
118.8170032,31.8923529,167.954202,7.076938960923048
118.8170052,31.892344,167.99814600000002,5.77816052413113
118.8170074,31.8923351,168.15194999999994,4.2605561756793335
118.8170096,31.8923262,168.60237599999994,5.096590128561924
118.8170117,31.8923173,169.316466,5.596764914388782
118.8170135,31.8923084,170.22830399999998,4.875263793642313
118.8170152,31.8922994,172.700154,3.4659098304074147
118.8170161,31.8922904,178.017378,4.678590407374999
118.8170159,31.8922813,-175.54506,5.922500169893588
118.8170145,31.8922722,-168.98641800000001,6.674428801139766
118.8170118,31.8922633,-162.40580400000002,6.802017984922469
118.8170081,31.8922548,-155.88012,6.692908671247779
118.8170032,31.8922467,-149.23359000000002,6.204682175549304
118.8169973,31.8922392,-142.18057800000003,5.925077492466694
118.8169901,31.8922324,-133.63347000000002,5.884187992671161
118.8169819,31.8922267,-123.71311200000002,5.670813521399333
118.8169725,31.8922224,-111.82626000000002,5.32544589371896
118.8169622,31.8922201,-97.90699800000004,5.228234994857622
118.8169515,31.8922199,-83.75703000000004,5.191303754147049
118.8169411,31.892222,-69.84875400000004,5.3087894677452905
118.8169316,31.8922261,-56.830344000000025,5.441481299187784
118.8169234,31.8922319,-45.07532400000002,5.717520027142444
118.8169165,31.8922389,-35.30877000000004,6.027681833359084
118.8169109,31.8922467,-28.189842,6.4112826889152785
118.8169062,31.8922549,-23.674596000000008,6.678411928136596
118.8169021,31.8922634,-20.983025999999995,6.862858537034967
118.8168985,31.8922719,-19.466958000000034,7.107729126729874
118.8168951,31.8922805,-17.522436000000027,7.275721780038297
118.8168922,31.8922892,-15.511998000000006,7.40403483474455
118.8168896,31.8922981,-13.41367200000002,7.403001566188675
118.8168875,31.8923071,-11.315346000000034,7.3385994573974145
118.8168855,31.8923161,-9.744348000000002,7.558268824930542
118.8168838,31.8923251,-8.57983200000001,7.22966745871027
118.8168821,31.8923342,-8.063490000000002,7.352079152950671
118.8168806,31.8923433,-8.019546000000048,7.3712181535790275
118.8168791,31.8923524,-7.898700000000019,7.378911800711317
118.8168776,31.8923614,-7.646022000000016,7.438494818696193
118.8168762,31.8923704,-7.371372000000008,7.368815322868826
118.8168749,31.8923795,-6.997848000000033,7.318693002104151
118.8168736,31.8923886,-6.5913660000000505,7.335184214888607
118.8168724,31.8923976,-6.118968000000052,7.417748719090756
118.8168714,31.8924066,-5.657556,7.455829386621547
118.8168704,31.8924156,-5.163186000000053,7.193119388833432
118.8168696,31.8924247,-4.5809280000000285,6.97885536051819
118.8168688,31.8924338,-3.9657119999999964,6.785592878147422
118.8168681,31.8924428,-3.350496000000021,6.59584506371478
118.8168676,31.892452,-2.7682379999999966,6.648302707056488
118.8168671,31.8924612,-2.559504000000004,6.668172859276991
118.8168667,31.8924704,-2.559504000000004,6.645291229402859
118.8168662,31.8924796,-2.9110560000000305,6.690126200021934
118.8168657,31.8924887,-3.1637340000000336,6.813437591031814
118.8168651,31.8924979,-3.526272000000006,6.981612055884842
118.8168644,31.8925069,-3.9876840000000016,7.148797679841287
118.8168636,31.892516,-4.536984000000018,7.464205287512325
118.8168627,31.892525,-5.4598080000000095,7.508930270707675
118.8168617,31.8925341,-6.217842000000019,7.725960965241534
118.8168605,31.8925431,-6.525450000000035,7.975727069705348
118.8168593,31.8925522,-6.613337999999999,8.140762601041665
118.8168581,31.8925613,-6.690240000000017,8.021439732723126
118.8168568,31.8925704,-6.7341840000000275,7.846006854248602
118.8168556,31.8925795,-6.448548000000017,7.677365724361788
118.8168545,31.8925886,-5.822346000000039,7.512740122107255
118.8168535,31.8925976,-4.767690000000016,7.3211065515389855
118.8168528,31.8926067,-2.8341540000000123,7.098881896445651
118.8168525,31.8926159,0.45065999999997075,6.82681727430238
118.8168531,31.892625,5.537177999999983,6.4826777408630205
118.8168547,31.892634,12.04088999999999,6.247020827953385
118.8168575,31.8926428,19.06094399999995,6.196256396079305
118.8168617,31.8926512,27.38833199999999,6.1181771539590155
118.8168673,31.892659,36.33093599999995,5.950026573718868
118.8168744,31.892666,45.504245999999966,5.97220576592372
118.8168825,31.8926718,54.644597999999974,6.010894744509233
118.8168917,31.8926765,63.73001999999997,6.03895835699803
118.8169016,31.8926798,72.81544199999996,6.09641406635611
118.816912,31.8926818,81.823962,6.157419268326743
118.8169226,31.8926824,90.56881799999996,6.167714430771569
118.8169332,31.8926818,98.16014399999995,6.352042013472642
118.8169436,31.89268,103.88385,6.637711483247609
118.8169539,31.8926775,108.16838999999999,6.798357970555011
118.8169639,31.8926744,111.12362399999995,6.892305793980847
118.8169737,31.892671,112.71659399999999,6.959218669055021
118.8169834,31.8926674,113.09011799999996,7.029365083220839
118.8169932,31.8926638,113.09011799999996,7.06380058258796
118.8170029,31.8926602,112.991244,6.846112329255948
118.8170127,31.8926566,112.32109799999995,6.832568104524506
118.8170225,31.8926531,111.09066599999994,6.711851525530785
118.8170324,31.8926499,109.57459799999998,6.537925800556202
118.8170425,31.8926469,108.14641799999998,6.410405121061826
118.8170526,31.8926441,106.83908399999996,5.3730679054957085
118.8170628,31.8926417,105.64160999999996,5.103152842764914
118.8170732,31.8926394,104.49906599999997,5.793618408412884
