Longitude,Latitude,Heading,Speed
118.81714,31.8925912,0.0,0.0
118.8171378,31.892591,186.028392,1.6081084374825096
118.8171356,31.8925908,186.028392,2.1834629752199115
118.8171334,31.8925906,186.050364,2.5917864728176183
118.8171312,31.8925904,186.06135,2.9552690211710146
118.817129,31.8925902,186.072336,3.222959459988295
118.8171268,31.89259,186.072336,3.4952084078051424
118.8171246,31.8925896,186.083322,4.139429506346053
118.8171223,31.8925894,186.094308,4.450132272848172
118.81712,31.8925892,186.094308,4.615738978466539
118.8171177,31.892589,186.10529400000001,4.878660467915958
118.8171155,31.8925889,186.11628000000002,5.06443032239604
118.8171133,31.8925887,186.13825200000002,5.2888287812964005
118.8171111,31.8925885,186.13825200000002,5.488462499096217
118.8171088,31.8925882,186.16022400000003,5.69767295192351
118.8171066,31.892588,186.17121000000003,5.863868314789681
118.8171043,31.8925878,186.19318200000004,6.092299530755769
118.8171021,31.8925876,186.19318200000004,6.276249139747971
118.8170999,31.8925874,186.18219600000003,6.47287272182768
118.8170976,31.8925872,186.21515400000004,6.640373254007464
118.8170953,31.8925869,186.21515400000004,6.75037038599949
118.8170931,31.8925867,186.22614000000004,6.85740961077464
118.8170909,31.8925865,186.248112,6.989822969451013
118.8170886,31.8925863,186.248112,7.091513915953925
118.8170863,31.8925861,186.259098,7.165961911156914
118.8170841,31.8925859,186.303042,7.216019853934737
118.8170818,31.8925856,186.314028,7.291392212250283
118.8170796,31.8925854,186.314028,7.334752166793882
118.8170773,31.8925852,186.336,7.380492611753927
118.8170749,31.892585,186.34698600000002,7.413246772326878
118.8170726,31.8925847,186.36895800000002,7.414386352489767
118.8170704,31.8925845,186.37994400000002,7.4385368202782605
118.8170681,31.8925843,186.39093000000003,7.432543234686179
118.8170659,31.8925841,186.40191600000003,7.446967402927679
118.8170636,31.8925839,186.41290200000003,7.437328188407999
118.8170614,31.8925837,186.43487400000004,7.4254603367361165
118.8170592,31.8925835,186.43487400000004,7.460353441193565
118.817057,31.8925833,186.43487400000004,7.492541311719669
118.8170549,31.892583,186.43487400000004,7.470470205639992
118.8170527,31.8925828,186.44586000000004,7.470900011798832
118.8170505,31.8925826,186.47881800000005,7.482518364135457
118.8170481,31.8925824,186.47881800000005,7.48117943424723
118.817046,31.8925821,186.489804,7.480046132623443
118.8170438,31.8925819,186.50079,7.482629326978112
118.8170416,31.8925817,186.46783200000004,7.4713214426154755
